BP_A_bin	BP_B_bin	R2
30110000	31420000	0.42028133333333334
30110000	31430000	0.239902
30110000	31440000	0.21813
30110000	31460000	0.362146
30110000	31530000	0.229498
30110000	31550000	0.221459
30110000	31570000	0.230338
30110000	31600000	0.256993
30110000	31610000	0.25872666666666666
30110000	31620000	0.409091
30110000	31630000	0.412959
30110000	31640000	0.41749800000000004
30110000	31650000	0.212273
30110000	31670000	0.25438649999999996
30110000	31680000	0.28622933333333334
30110000	31690000	0.27346940000000003
30110000	31700000	0.273224
30110000	31710000	0.226891
30110000	31720000	0.229498
30110000	31730000	0.317005
30110000	31740000	0.26131866666666664
30110000	31760000	0.425162
30110000	31770000	0.610935
30110000	31810000	0.3176856666666667
30110000	31820000	0.25191225
30110000	31830000	0.36005
30110000	31840000	0.3107316666666667
30110000	31860000	0.22324033333333335
30110000	31870000	0.30871825
30110000	31880000	0.242367
30110000	31890000	0.3769265
30120000	30120000	0.45786988888888885
30120000	30130000	0.5606904545454546
30120000	30150000	0.34127522222222223
30120000	30160000	0.6000008333333334
30120000	30170000	0.3613358181818182
30120000	30180000	0.30789666666666665
30120000	30190000	0.48321157894736844
30120000	30200000	0.3198101666666667
30120000	30210000	0.4183482222222222
30120000	30220000	0.4505025833333334
30120000	30230000	0.5214360869565217
30120000	30240000	0.4460628
30120000	30250000	0.6543261333333333
30120000	30330000	0.5461436875
30120000	30340000	0.4506883333333333
30120000	30350000	0.6570824
30120000	30360000	0.3213935
30120000	30370000	0.47511722222222225
30120000	30380000	0.4945058666666667
30120000	30390000	0.440961
30120000	30400000	0.41014475
30120000	30410000	0.6043736666666667
30120000	30420000	0.28153316666666667
30120000	30440000	0.48425300000000004
30120000	30450000	0.48243
30120000	30460000	0.41674327777777775
30120000	30470000	0.45811276923076927
30120000	30480000	0.5329803333333333
30120000	30490000	0.48602566666666663
30120000	30500000	0.48059918749999997
30120000	30510000	0.46149425
30120000	30520000	0.423102625
30120000	30530000	0.4845893076923077
30120000	30540000	0.4715288
30120000	30550000	0.27381
30120000	30560000	0.316539
30120000	30570000	0.44627996153846156
30120000	30580000	0.532565423076923
30120000	30590000	0.43354640909090914
30120000	30600000	0.49081546666666664
30120000	30610000	0.26677675
30120000	30620000	0.5931500588235294
30120000	30630000	0.5022240909090909
30120000	30640000	0.369064
30120000	30650000	0.43316879999999996
30120000	30660000	0.5521920384615384
30120000	30670000	0.4106223333333333
30120000	30680000	0.233438
30120000	30690000	0.509348090909091
30120000	30700000	0.47579616
30120000	30710000	0.4040363125
30120000	30720000	0.5234104666666667
30120000	30730000	0.4880618461538461
30120000	30740000	0.3773631538461538
30120000	30750000	0.36319925
30120000	30760000	0.40794825
30120000	30770000	0.3979602
30120000	30780000	0.407283
30120000	30790000	0.5297113636363636
30120000	30800000	0.5029594285714286
30120000	30810000	0.3837803846153846
30120000	30820000	0.49022866666666665
30120000	30830000	0.4579607894736842
30120000	30840000	0.501171
30120000	30850000	0.5564453333333333
30120000	30860000	0.5889527999999999
30120000	30870000	0.4955582727272727
30120000	30880000	0.36335280000000003
30120000	30890000	0.2858342
30120000	30900000	0.38246755555555556
30120000	30910000	0.5218167142857143
30120000	30920000	0.5101489090909092
30120000	30930000	0.23458275
30120000	30940000	0.6570824
30120000	30950000	0.6019105
30120000	30960000	0.47221378947368425
30120000	30970000	0.507290375
30120000	30980000	0.35222725
30120000	30990000	0.3758644074074074
30120000	31000000	0.4448251538461539
30120000	31010000	0.32447933333333334
30120000	31020000	0.3329665
30120000	31030000	0.3976677777777778
30120000	31040000	0.622714
30120000	31050000	0.6597743
30120000	31060000	0.62599665
30120000	31080000	0.4678569090909091
30120000	31090000	0.4550086956521739
30120000	31100000	0.342857
30120000	31110000	0.48956429999999995
30120000	31120000	0.41624911764705885
30120000	31130000	0.5423049333333334
30120000	31150000	0.6489526
30120000	31210000	0.204649
30120000	31220000	0.203313
30120000	31230000	0.28185533333333335
30120000	31240000	0.23330175
30120000	31250000	0.27613375
30120000	31280000	0.37736075
30120000	31300000	0.35623133333333334
30120000	31320000	0.219512
30120000	31330000	0.2928766
30120000	31350000	0.309053
30120000	31360000	0.30344899999999997
30120000	31380000	0.31011533333333335
30120000	31390000	0.38676
30120000	31400000	0.23333560000000003
30120000	31410000	0.30906625
30120000	31420000	0.24050725
30120000	31430000	0.23398799999999997
30120000	31440000	0.3285595
30120000	31460000	0.260567
30120000	31490000	0.20577299999999998
30120000	31520000	0.224939
30120000	31530000	0.21516333333333335
30120000	31540000	0.203313
30120000	31550000	0.2864695
30120000	31570000	0.2107445
30120000	31590000	0.2465246
30120000	31610000	0.2689033333333333
30120000	31620000	0.21581766666666669
30120000	31640000	0.21516333333333335
30120000	31650000	0.28869433333333333
30120000	31660000	0.25630766666666666
30120000	31670000	0.26758075
30120000	31680000	0.3002794285714286
30120000	31690000	0.25577222222222223
30120000	31700000	0.23453500000000002
30120000	31710000	0.2704105
30120000	31720000	0.22042050000000002
30120000	31730000	0.25558533333333333
30120000	31760000	0.307759
30120000	31770000	0.293445
30120000	31790000	0.21839725
30120000	31800000	0.31369899999999995
30120000	31810000	0.330721
30120000	31820000	0.3447328571428572
30120000	31840000	0.290934
30120000	31850000	0.3103996666666667
30120000	31860000	0.3497173333333334
30120000	31870000	0.29946766666666663
30120000	31880000	0.235141
30120000	31890000	0.26839399999999997
30120000	31900000	0.208269
30130000	30130000	0.3568025
30130000	30140000	0.2348
30130000	30150000	0.3252685
30130000	30160000	0.48710125000000004
30130000	30170000	0.343671
30130000	30180000	0.27970275
30130000	30190000	0.44539080000000003
30130000	30200000	0.384289
30130000	30210000	0.390361
30130000	30220000	0.4169414285714286
30130000	30230000	0.5127058333333333
30130000	30240000	0.5026165
30130000	30250000	0.5673805555555556
30130000	30330000	0.4948224444444444
30130000	30340000	0.40245040000000004
30130000	30350000	0.439958
30130000	30360000	0.311245
30130000	30370000	0.47956350000000003
30130000	30380000	0.42469429999999997
30130000	30390000	0.27708325
30130000	30400000	0.37221466666666664
30130000	30410000	0.4858294545454545
30130000	30420000	0.33117633333333335
30130000	30440000	0.35609749999999996
30130000	30450000	0.5843795
30130000	30460000	0.41469612499999997
30130000	30470000	0.39636075
30130000	30480000	0.4967795
30130000	30490000	0.44601175
30130000	30500000	0.447011
30130000	30510000	0.3499476666666667
30130000	30520000	0.417896375
30130000	30530000	0.44334575
30130000	30540000	0.4399284285714286
30130000	30550000	0.271704
30130000	30570000	0.4414731666666667
30130000	30580000	0.4235163333333334
30130000	30590000	0.3997224166666667
30130000	30600000	0.4265502222222222
30130000	30610000	0.2278015
30130000	30620000	0.471781
30130000	30630000	0.486821
30130000	30640000	0.4761866666666667
30130000	30650000	0.45317199999999996
30130000	30660000	0.4908333125
30130000	30670000	0.3820383846153846
30130000	30680000	0.233441
30130000	30690000	0.5386214
30130000	30700000	0.5037013846153846
30130000	30710000	0.3577581818181818
30130000	30720000	0.4400303333333333
30130000	30730000	0.431342875
30130000	30740000	0.33929549999999997
30130000	30750000	0.4214055
30130000	30760000	0.5300825
30130000	30770000	0.4032624
30130000	30780000	0.46321433333333334
30130000	30790000	0.4863175
30130000	30800000	0.4225302
30130000	30810000	0.3433764
30130000	30820000	0.52531125
30130000	30830000	0.42228045454545454
30130000	30840000	0.45907585714285715
30130000	30850000	0.4693678333333334
30130000	30860000	0.555143125
30130000	30870000	0.5032796666666667
30130000	30880000	0.3079725
30130000	30890000	0.2974438333333333
30130000	30900000	0.39710975000000004
30130000	30910000	0.46740712500000003
30130000	30920000	0.4636096666666667
30130000	30930000	0.2348
30130000	30940000	0.48869075
30130000	30950000	0.49505685714285713
30130000	30960000	0.47878879999999996
30130000	30970000	0.4434926
30130000	30980000	0.504224
30130000	30990000	0.3993251666666667
30130000	31000000	0.4190105
30130000	31010000	0.30420349999999996
30130000	31020000	0.235696
30130000	31030000	0.4138363
30130000	31040000	0.5417166666666667
30130000	31050000	0.5485888333333334
30130000	31060000	0.5200673846153846
30130000	31080000	0.4480503333333334
30130000	31090000	0.3906735333333334
30130000	31110000	0.5385905
30130000	31120000	0.4500835714285714
30130000	31130000	0.5282155
30130000	31150000	0.5088320000000001
30130000	31230000	0.302741
30130000	31240000	0.327485
30130000	31250000	0.2410865
30130000	31260000	0.248366
30130000	31290000	0.2348
30130000	31300000	0.32536425
30130000	31330000	0.27579366666666666
30130000	31340000	0.3186555
30130000	31350000	0.3620325
30130000	31360000	0.25015825
30130000	31370000	0.259003
30130000	31380000	0.226891
30130000	31400000	0.520833
30130000	31410000	0.28214174999999997
30130000	31420000	0.362741
30130000	31460000	0.204649
30130000	31520000	0.24749033333333334
30130000	31530000	0.2348
30130000	31540000	0.269841
30130000	31570000	0.204649
30130000	31590000	0.2531195
30130000	31600000	0.204649
30130000	31620000	0.2348
30130000	31640000	0.21362566666666669
30130000	31650000	0.252587
30130000	31660000	0.2555425
30130000	31670000	0.33162
30130000	31680000	0.3384766666666667
30130000	31690000	0.3169088
30130000	31700000	0.2287258
30130000	31710000	0.254037
30130000	31720000	0.244276
30130000	31730000	0.272182
30130000	31740000	0.284764
30130000	31760000	0.204649
30130000	31770000	0.213914
30130000	31790000	0.278542
30130000	31800000	0.255984
30130000	31810000	0.22801700000000003
30130000	31820000	0.2715825
30130000	31830000	0.2025
30130000	31840000	0.22566333333333333
30130000	31850000	0.204649
30130000	31860000	0.37300300000000003
30130000	31870000	0.30493466666666663
30130000	31880000	0.307218
30130000	31890000	0.2533155
30130000	31910000	0.204649
30140000	30150000	0.204649
30140000	30160000	0.206612
30140000	30190000	0.206612
30140000	30220000	0.204649
30140000	30340000	0.220779
30140000	30350000	0.206612
30140000	30370000	0.204649
30140000	30390000	0.206612
30140000	30400000	0.206612
30140000	30410000	0.206612
30140000	30420000	0.454545
30140000	30500000	0.272727
30140000	30530000	0.206612
30140000	30570000	0.206612
30140000	30610000	0.345455
30140000	30660000	0.281811
30140000	30880000	0.206612
30140000	30930000	0.206612
30140000	30960000	0.206612
30140000	31020000	0.206612
30140000	31030000	0.2056305
30140000	31100000	0.220779
30140000	31220000	0.28797
30140000	31240000	0.206612
30140000	31290000	0.206612
30140000	31340000	0.204649
30140000	31360000	0.636364
30140000	31380000	0.36005
30140000	31400000	0.3057855
30140000	31420000	0.206612
30140000	31440000	0.345455
30140000	31450000	0.206612
30140000	31460000	0.206612
30140000	31520000	0.272727
30140000	31530000	0.206612
30140000	31540000	0.266749
30140000	31590000	0.204649
30140000	31610000	0.266564
30140000	31620000	0.206612
30140000	31640000	0.204649
30140000	31700000	0.206612
30140000	31710000	0.204649
30140000	31720000	0.206612
30140000	31840000	0.204649
30140000	31850000	0.206612
30150000	30150000	0.230476
30150000	30160000	0.495724
30150000	30170000	0.32802175
30150000	30180000	0.346939
30150000	30190000	0.384606
30150000	30200000	0.273607
30150000	30210000	0.352782
30150000	30220000	0.3647398
30150000	30230000	0.36095357142857143
30150000	30240000	0.31545233333333333
30150000	30250000	0.3756015
30150000	30330000	0.388137
30150000	30340000	0.346831
30150000	30350000	0.3073498
30150000	30360000	0.362632
30150000	30370000	0.3450166666666667
30150000	30380000	0.2944138333333333
30150000	30390000	0.24347333333333335
30150000	30400000	0.2726673333333333
30150000	30410000	0.44936033333333336
30150000	30430000	0.2025
30150000	30440000	0.3485743333333333
30150000	30450000	0.358031
30150000	30460000	0.3411261666666667
30150000	30470000	0.328037
30150000	30480000	0.320608
30150000	30490000	0.3911244
30150000	30500000	0.35999625
30150000	30510000	0.510378
30150000	30520000	0.351376
30150000	30530000	0.3107612
30150000	30540000	0.3205965
30150000	30550000	0.228571
30150000	30560000	0.21206999999999998
30150000	30570000	0.3184464285714285
30150000	30580000	0.4220312857142857
30150000	30590000	0.30214942857142857
30150000	30600000	0.37242949999999997
30150000	30610000	0.2146955
30150000	30620000	0.364574875
30150000	30630000	0.38014657142857144
30150000	30640000	0.259793
30150000	30650000	0.34340925
30150000	30660000	0.3421162
30150000	30670000	0.3616682857142857
30150000	30690000	0.33732249999999997
30150000	30700000	0.34031242857142857
30150000	30710000	0.2783826
30150000	30720000	0.367518
30150000	30730000	0.364765
30150000	30740000	0.38809350000000004
30150000	30750000	0.263953
30150000	30770000	0.278357
30150000	30780000	0.353361
30150000	30790000	0.2765662
30150000	30800000	0.3550153333333334
30150000	30810000	0.27946966666666667
30150000	30820000	0.3502446666666667
30150000	30830000	0.2909104
30150000	30840000	0.2823878
30150000	30850000	0.423796
30150000	30860000	0.3814
30150000	30870000	0.32304475000000005
30150000	30880000	0.520153
30150000	30890000	0.2686406666666667
30150000	30900000	0.3111955
30150000	30910000	0.35038450000000004
30150000	30920000	0.37182750000000003
30150000	30930000	0.204649
30150000	30940000	0.3826045
30150000	30950000	0.432976
30150000	30960000	0.3127502857142857
30150000	30970000	0.3826045
30150000	30980000	0.242221
30150000	30990000	0.3807846666666667
30150000	31000000	0.3062726666666667
30150000	31010000	0.508403
30150000	31030000	0.4047405
30150000	31040000	0.356107375
30150000	31050000	0.3976566666666667
30150000	31060000	0.4005271
30150000	31080000	0.304211
30150000	31090000	0.3212199
30150000	31100000	0.202241
30150000	31110000	0.33440575
30150000	31120000	0.3336846
30150000	31130000	0.4096618
30150000	31150000	0.390874
30150000	31230000	0.233333
30150000	31240000	0.21271400000000001
30150000	31250000	0.250135
30150000	31260000	0.226891
30150000	31280000	0.26364133333333334
30150000	31290000	1.0
30150000	31320000	0.2
30150000	31330000	0.29269
30150000	31340000	0.2298215
30150000	31350000	0.23091066666666668
30150000	31360000	0.228571
30150000	31370000	0.5126985
30150000	31380000	0.29748600000000003
30150000	31400000	0.20393266666666668
30150000	31410000	0.26790166666666665
30150000	31420000	0.208381
30150000	31430000	0.3358855
30150000	31440000	0.30516
30150000	31450000	0.214391
30150000	31460000	0.273753
30150000	31490000	0.2025
30150000	31510000	0.22104
30150000	31520000	0.310432
30150000	31530000	0.204649
30150000	31560000	0.413421
30150000	31570000	0.283582
30150000	31580000	0.252477
30150000	31590000	0.47619
30150000	31600000	0.2
30150000	31620000	0.20421966666666666
30150000	31630000	0.220779
30150000	31640000	0.2025
30150000	31650000	0.239953
30150000	31660000	0.20604260000000002
30150000	31670000	0.36832050000000005
30150000	31680000	0.3062145
30150000	31690000	0.215448
30150000	31700000	0.26997175
30150000	31710000	0.24294949999999998
30150000	31720000	0.204649
30150000	31730000	0.214286
30150000	31740000	0.203361
30150000	31750000	0.396182
30150000	31770000	0.333333
30150000	31790000	0.229437
30150000	31810000	0.2813135
30150000	31820000	0.3420973333333333
30150000	31830000	0.2025
30150000	31840000	0.226435
30150000	31850000	0.220779
30150000	31870000	0.2723816666666667
30150000	31890000	0.25940325000000003
30160000	30170000	0.521077
30160000	30180000	0.38412324999999997
30160000	30190000	0.5230026666666666
30160000	30200000	0.423462
30160000	30210000	0.4282726666666667
30160000	30220000	0.5016286
30160000	30230000	0.86530525
30160000	30240000	1.0
30160000	30250000	1.0
30160000	30330000	0.6462655
30160000	30340000	0.38053675
30160000	30350000	0.492151
30160000	30360000	0.330273
30160000	30370000	0.5595633333333333
30160000	30380000	0.448434
30160000	30390000	0.434084
30160000	30400000	0.37221466666666664
30160000	30410000	0.83272675
30160000	30420000	0.2466155
30160000	30430000	0.23565799999999998
30160000	30440000	0.3722742
30160000	30450000	0.801096
30160000	30460000	0.4753023333333333
30160000	30470000	0.5300556666666667
30160000	30480000	0.7330626666666666
30160000	30490000	0.62776575
30160000	30500000	0.505287
30160000	30510000	0.494673
30160000	30520000	0.4086915714285714
30160000	30530000	0.49654699999999996
30160000	30540000	0.5077405
30160000	30550000	0.271704
30160000	30560000	1.0
30160000	30570000	0.444790375
30160000	30580000	0.47011966666666666
30160000	30590000	0.425547
30160000	30600000	0.5053983333333333
30160000	30610000	0.22008400000000003
30160000	30620000	0.6627265999999999
30160000	30630000	0.685805
30160000	30640000	0.4972385
30160000	30650000	0.623335
30160000	30660000	0.7074539999999999
30160000	30670000	0.42665179999999997
30160000	30680000	0.233441
30160000	30690000	0.633064
30160000	30700000	0.5671301428571428
30160000	30710000	0.5193300000000001
30160000	30720000	0.5241828
30160000	30730000	0.5257842
30160000	30740000	0.5149813333333333
30160000	30750000	0.323325
30160000	30760000	0.50418
30160000	30770000	0.4034905999999999
30160000	30780000	0.411462
30160000	30790000	0.5979676666666667
30160000	30800000	0.48970566666666665
30160000	30810000	0.40390040000000005
30160000	30820000	0.69382
30160000	30830000	0.644247
30160000	30840000	0.6675126666666666
30160000	30850000	0.6453366666666667
30160000	30860000	0.852351
30160000	30870000	0.6071076666666667
30160000	30880000	0.354361
30160000	30890000	0.31007266666666666
30160000	30900000	0.424239
30160000	30910000	0.7755986666666667
30160000	30920000	0.8142229999999999
30160000	30930000	0.206612
30160000	30940000	0.412614
30160000	30950000	0.6940406666666666
30160000	30960000	0.491864
30160000	30970000	0.501286
30160000	30980000	0.522125
30160000	30990000	0.48428242857142856
30160000	31000000	0.4742503333333333
30160000	31010000	0.3344485
30160000	31020000	0.2512195
30160000	31030000	0.41356428571428566
30160000	31040000	0.889517
30160000	31050000	0.9653665
30160000	31060000	0.6835708333333333
30160000	31080000	0.44203099999999995
30160000	31090000	0.49755011111111114
30160000	31100000	0.217687
30160000	31110000	0.558519
30160000	31120000	0.54126925
30160000	31130000	0.7139955
30160000	31150000	0.926174
30160000	31210000	0.2025
30160000	31230000	0.477273
30160000	31240000	0.21675149999999999
30160000	31250000	0.274672
30160000	31280000	0.268902
30160000	31290000	0.4764636666666667
30160000	31300000	0.27011725
30160000	31330000	0.244209
30160000	31340000	0.340961
30160000	31350000	0.255672
30160000	31360000	0.20335960000000003
30160000	31370000	0.636364
30160000	31380000	0.3149455
30160000	31400000	0.2056305
30160000	31410000	0.20650400000000002
30160000	31420000	0.204587
30160000	31430000	0.34
30160000	31450000	0.206612
30160000	31460000	0.2499725
30160000	31490000	0.204649
30160000	31520000	0.272727
30160000	31530000	0.3047545
30160000	31580000	0.231579
30160000	31590000	0.204649
30160000	31600000	0.204649
30160000	31610000	0.452381
30160000	31620000	0.21658775
30160000	31630000	0.204649
30160000	31640000	0.23107850000000002
30160000	31650000	0.332687
30160000	31660000	0.2109352
30160000	31670000	0.33162
30160000	31680000	0.243624
30160000	31690000	0.2965275
30160000	31700000	0.206612
30160000	31710000	0.2907573333333333
30160000	31720000	0.206612
30160000	31730000	0.308036
30160000	31740000	0.7261905
30160000	31750000	0.609419
30160000	31760000	0.400641
30160000	31780000	0.2025
30160000	31790000	0.204649
30160000	31820000	0.37645166666666663
30160000	31830000	0.23775800000000002
30160000	31840000	0.204649
30160000	31850000	0.6110774
30160000	31860000	0.226974
30160000	31870000	0.204267
30160000	31890000	0.2065295
30160000	31900000	0.2025
30170000	30170000	0.3271988
30170000	30180000	0.4412872
30170000	30190000	0.35601
30170000	30200000	0.307347
30170000	30210000	0.4207796666666666
30170000	30220000	0.381623
30170000	30230000	0.44724211111111106
30170000	30240000	0.5756328
30170000	30250000	0.4538868888888889
30170000	30330000	0.41583871428571434
30170000	30340000	0.311899
30170000	30350000	0.4397793333333333
30170000	30360000	0.276935
30170000	30370000	0.38099675
30170000	30380000	0.332473
30170000	30390000	0.486504
30170000	30400000	0.28224899999999997
30170000	30410000	0.37243190000000004
30170000	30420000	0.25049875
30170000	30430000	0.204649
30170000	30440000	0.285531
30170000	30450000	0.406746
30170000	30460000	0.3168835
30170000	30470000	0.43631314285714284
30170000	30480000	0.3920808333333334
30170000	30490000	0.39949142857142855
30170000	30500000	0.40255877777777777
30170000	30510000	0.277914
30170000	30520000	0.3318602
30170000	30530000	0.3734412857142857
30170000	30540000	0.35861963636363636
30170000	30560000	0.49978883333333335
30170000	30570000	0.3534757272727273
30170000	30580000	0.3227161904761905
30170000	30590000	0.38085963636363634
30170000	30600000	0.439961
30170000	30620000	0.4203215454545454
30170000	30630000	0.4123742
30170000	30640000	0.38621425
30170000	30650000	0.33377219999999996
30170000	30660000	0.38334714285714283
30170000	30670000	0.33532182352941176
30170000	30680000	0.3344475
30170000	30690000	0.496319
30170000	30700000	0.394137
30170000	30710000	0.3321435384615385
30170000	30720000	0.39794125
30170000	30730000	0.3640780833333333
30170000	30740000	0.2978726666666667
30170000	30750000	0.365437
30170000	30760000	0.4495915
30170000	30770000	0.3349165
30170000	30780000	0.354987
30170000	30790000	0.3822026666666667
30170000	30800000	0.35348283333333336
30170000	30810000	0.357639
30170000	30820000	0.3515
30170000	30830000	0.373996
30170000	30840000	0.37170433333333336
30170000	30850000	0.371916125
30170000	30860000	0.4728171666666667
30170000	30870000	0.41972719999999997
30170000	30880000	0.44279225
30170000	30890000	0.28364625
30170000	30900000	0.3174186666666667
30170000	30910000	0.3600748888888889
30170000	30920000	0.3592633333333333
30170000	30940000	0.34569
30170000	30950000	0.362025375
30170000	30960000	0.40914409999999996
30170000	30970000	0.332996
30170000	30980000	0.318612
30170000	30990000	0.38915400000000006
30170000	31000000	0.3555762
30170000	31010000	0.28491816666666664
30170000	31020000	0.23518025
30170000	31030000	0.37514409090909095
30170000	31040000	0.3900196153846153
30170000	31050000	0.4347746666666667
30170000	31060000	0.40827115384615387
30170000	31080000	0.3114996
30170000	31090000	0.384371625
30170000	31110000	0.34399416666666666
30170000	31120000	0.4016888888888889
30170000	31130000	0.3864317
30170000	31150000	0.582827
30170000	31220000	0.21981
30170000	31230000	0.211047
30170000	31240000	0.2771545
30170000	31250000	0.259516
30170000	31280000	0.25280559999999996
30170000	31290000	0.2205065
30170000	31300000	0.27818875
30170000	31320000	0.210505
30170000	31330000	0.25232933333333335
30170000	31340000	0.259556
30170000	31350000	0.27070574999999997
30170000	31360000	0.2365546
30170000	31380000	0.34556566666666666
30170000	31400000	0.2807255
30170000	31410000	0.297609
30170000	31420000	0.28127783333333334
30170000	31430000	0.269841
30170000	31450000	0.238095
30170000	31460000	0.295479
30170000	31470000	0.37043550000000003
30170000	31490000	0.21578
30170000	31510000	0.241841
30170000	31520000	0.238095
30170000	31530000	0.205381
30170000	31540000	0.224031
30170000	31550000	0.266046
30170000	31560000	0.483813
30170000	31570000	0.204649
30170000	31590000	0.2625305
30170000	31600000	0.6023245
30170000	31610000	0.39274666666666663
30170000	31620000	0.210279
30170000	31640000	0.243476
30170000	31650000	0.285972
30170000	31660000	0.20790966666666666
30170000	31670000	0.30016
30170000	31680000	0.2902136
30170000	31690000	0.335084
30170000	31700000	0.23107850000000002
30170000	31710000	0.2018585
30170000	31720000	0.204649
30170000	31730000	0.285029
30170000	31740000	0.358257
30170000	31750000	0.230255
30170000	31760000	0.204649
30170000	31790000	0.211512
30170000	31810000	0.204649
30170000	31820000	0.3601585
30170000	31830000	0.251785
30170000	31840000	0.2207005
30170000	31850000	0.47638145454545455
30170000	31870000	0.230102
30170000	31880000	0.28062
30170000	31890000	0.2323445
30170000	31900000	0.2035745
30170000	31910000	0.200956
30180000	30180000	0.338983
30180000	30190000	0.38022516666666667
30180000	30200000	0.3922293333333333
30180000	30210000	0.317023
30180000	30220000	0.3803665
30180000	30230000	0.341184875
30180000	30240000	0.3794714
30180000	30250000	0.3684161666666667
30180000	30320000	0.412959
30180000	30330000	0.3222785
30180000	30340000	0.279208
30180000	30350000	0.3373405
30180000	30360000	0.42741233333333334
30180000	30370000	0.3373405
30180000	30380000	0.5125350000000001
30180000	30390000	0.257143
30180000	30400000	0.256885
30180000	30410000	0.3258316
30180000	30420000	0.216949
30180000	30440000	0.30629066666666666
30180000	30450000	0.22941
30180000	30460000	0.26658
30180000	30470000	0.2949264
30180000	30480000	0.3382696666666667
30180000	30490000	0.317413
30180000	30500000	0.366593
30180000	30520000	0.3373405
30180000	30530000	0.297991
30180000	30540000	0.2965888
30180000	30550000	0.256356
30180000	30560000	0.4467535
30180000	30570000	0.31646074999999996
30180000	30580000	0.30327011111111113
30180000	30590000	0.35894475000000003
30180000	30600000	0.33903900000000003
30180000	30610000	0.244246
30180000	30620000	0.33065833333333333
30180000	30630000	0.32714733333333335
30180000	30640000	0.277355
30180000	30650000	0.300415
30180000	30660000	0.3003716666666667
30180000	30670000	0.3594082857142857
30180000	30680000	0.254237
30180000	30690000	0.3099093333333333
30180000	30700000	0.2992655
30180000	30710000	0.4434502
30180000	30720000	0.3624476
30180000	30730000	0.34004166666666663
30180000	30740000	0.2881956666666667
30180000	30760000	0.415012
30180000	30770000	0.359327
30180000	30780000	0.267033
30180000	30790000	0.356508
30180000	30800000	0.46112400000000003
30180000	30810000	0.28382125
30180000	30820000	0.3373405
30180000	30830000	0.40249124999999997
30180000	30840000	0.31407666666666667
30180000	30850000	0.325734
30180000	30860000	0.3692282
30180000	30870000	0.33762033333333336
30180000	30880000	0.415674
30180000	30890000	0.24024
30180000	30900000	0.23983100000000002
30180000	30910000	0.312198
30180000	30920000	0.27454
30180000	30940000	0.3373405
30180000	30950000	0.328588
30180000	30960000	0.361791
30180000	30970000	0.28269774999999997
30180000	30990000	0.3211483333333333
30180000	31000000	0.30065175
30180000	31010000	0.285714
30180000	31030000	0.3334016
30180000	31040000	0.320084
30180000	31050000	0.333509
30180000	31060000	0.3399642857142857
30180000	31080000	0.39258875
30180000	31090000	0.341989125
30180000	31110000	0.28820075
30180000	31120000	0.32505100000000003
30180000	31130000	0.2964635
30180000	31150000	0.40850149999999996
30180000	31210000	0.244246
30180000	31250000	0.233569
30180000	31280000	0.202241
30180000	31290000	0.360639
30180000	31320000	0.38322
30180000	31330000	0.27663666666666664
30180000	31340000	0.299959
30180000	31350000	0.428571
30180000	31390000	0.217503
30180000	31410000	0.42322400000000004
30180000	31420000	0.3848663333333333
30180000	31450000	0.238095
30180000	31510000	0.21578
30180000	31560000	0.2872036666666667
30180000	31570000	0.206897
30180000	31580000	0.259003
30180000	31590000	0.412959
30180000	31600000	0.20339
30180000	31610000	0.257143
30180000	31640000	0.244915
30180000	31650000	0.406803
30180000	31660000	0.27996
30180000	31680000	0.24480849999999998
30180000	31690000	0.257143
30180000	31710000	0.21578
30180000	31730000	0.22047133333333332
30180000	31740000	0.250982
30180000	31760000	0.28645333333333334
30180000	31770000	0.220096
30180000	31780000	0.226891
30180000	31790000	0.314628
30180000	31810000	0.410169
30180000	31820000	0.253509
30180000	31830000	0.270007
30180000	31840000	0.244722
30180000	31850000	0.5433603333333333
30180000	31860000	0.2318065
30180000	31870000	0.26646233333333336
30180000	31890000	0.255938
30190000	30190000	0.4430777142857143
30190000	30200000	0.39800745454545455
30190000	30210000	0.513195
30190000	30220000	0.5639156666666667
30190000	30230000	0.5744738823529412
30190000	30240000	0.4628835
30190000	30250000	0.67881575
30190000	30330000	0.6489721111111111
30190000	30340000	0.46910633333333335
30190000	30350000	0.6135244
30190000	30360000	0.3764686363636363
30190000	30370000	0.4577906666666667
30190000	30380000	0.42781199999999997
30190000	30390000	0.333162
30190000	30400000	0.33634718181818185
30190000	30410000	0.5695032307692307
30190000	30420000	0.23291399999999998
30190000	30440000	0.395727375
30190000	30450000	0.5266375
30190000	30460000	0.4657482
30190000	30470000	0.481227875
30190000	30480000	0.5668104545454545
30190000	30490000	0.43828523076923076
30190000	30500000	0.4122547142857143
30190000	30510000	0.44511274999999995
30190000	30520000	0.40979533333333334
30190000	30530000	0.5088509999999999
30190000	30540000	0.48673863636363635
30190000	30550000	0.295933
30190000	30560000	0.206612
30190000	30570000	0.43786305882352944
30190000	30580000	0.5028940476190475
30190000	30590000	0.4494288125
30190000	30600000	0.45891478571428573
30190000	30610000	0.25847625
30190000	30620000	0.647346923076923
30190000	30630000	0.5577593529411765
30190000	30640000	0.4213284
30190000	30650000	0.4579085
30190000	30660000	0.5493106315789473
30190000	30670000	0.4273874166666667
30190000	30680000	0.241909
30190000	30690000	0.564954
30190000	30700000	0.5540235
30190000	30710000	0.4872419375
30190000	30720000	0.450362625
